"","performance_id","analysisId","modelOrigin","recalibrationPeriod","featureSet","devPeriod","startDate","endDate","periodMidpoint","devStartDate","devEndDate","wDev","wRecal","targetId","outcomeId","targetName","outcomeName","fullName","legendLabel","AUROC","populationSize","outcomeCount","Eavg","meanPrediction","observedRisk","observedMeanDiff"
"478",68,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2021-01-01,2021-03-31,2021-02-14,NA,NA,NA,"6m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.799151428277555,196633,16036,0.0197540664627081,0.090408439395319,0.0815529438090249,-0.0088554955862941
"479",190,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2021-01-01,2021-03-31,2021-02-14,NA,NA,NA,"9m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.799151403761433,196633,16036,0.0161728143186488,0.0841017985014762,0.0815529438090249,-0.00254885469245129
"480",268,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2021-01-01,2021-03-31,2021-02-14,NA,NA,NA,"12m_full",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.799151378900014,196633,16036,0.0144462558403297,0.0812243569678633,0.0815529438090249,0.000328586841161604
"481",271,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2021-01-01,2021-03-31,2021-02-14,NA,NA,NA,"3m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.799151376828229,196633,16036,0.177847983496318,0.260293309809554,0.0815529438090249,-0.178740366000529
"482",279,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2021-01-01,2021-03-31,2021-02-14,NA,NA,NA,"12m_150k",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.799151438463831,196633,16036,0.0144359581719984,0.0823820027038904,0.0815529438090249,-0.000829058894865495
"483",6,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2021-01-01,2021-03-31,2021-02-14,NA,NA,NA,"12m_150k",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.796901767310312,196633,16036,0.00713347927329594,0.0826792428787927,0.0815529438090249,-0.0011262990697678
"484",294,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2021-01-01,2021-03-31,2021-02-14,NA,NA,NA,"3m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.796901767310312,196633,16036,0.168986982657163,0.2513733871285,0.0815529438090249,-0.169820443319475
"485",307,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2021-01-01,2021-03-31,2021-02-14,NA,NA,NA,"6m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.796901767310312,196633,16036,0.0104421598600306,0.0911278562744108,0.0815529438090249,-0.0095749124653859
"486",319,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2021-01-01,2021-03-31,2021-02-14,NA,NA,NA,"9m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.796901767310312,196633,16036,0.00771889091774208,0.0842209392948603,0.0815529438090249,-0.00266799548583539
"487",330,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2021-01-01,2021-03-31,2021-02-14,NA,NA,NA,"12m_full",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.796901767310312,196633,16036,0.00726766785514958,0.0814942981283153,0.0815529438090249,5.86456807096097e-05
"488",21,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"3m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.832576963776702,63455,654,0.00589469463202911,0.0063687273238908,0.0103065164289654,0.0039377891050746
"489",34,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"6m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.832577109862146,63455,654,0.01768813331221,0.0280339080215745,0.0103065164289654,-0.0177273915926091
"490",47,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"9m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.832577109862146,63455,654,0.00957523692336046,0.0198610632734153,0.0103065164289654,-0.0095545468444499
"491",58,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"12m_full",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.832577219426228,63455,654,0.005606463338174,0.0158765851876263,0.0103065164289654,-0.0055700687586609
"492",69,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"12m_150k",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.832577097688359,63455,654,0.00624695934159834,0.0165128391066826,0.0103065164289654,-0.0062063226777172
"493",83,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"3m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.853040637026028,63455,654,0.00559582817114465,0.00476549584186261,0.0103065164289654,0.00554102058710279
"494",96,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"6m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.853040637026028,63455,654,0.0139134866435947,0.0241161146558599,0.0103065164289654,-0.0138095982268945
"495",108,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"9m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.853040637026028,63455,654,0.00767730215824742,0.0178398273992368,0.0103065164289654,-0.0075333109702714
"496",120,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"12m_full",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.853040637026028,63455,654,0.00395903033183186,0.0141076364220477,0.0103065164289654,-0.0038011199930823
"497",131,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"12m_150k",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.853040637026028,63455,654,0.00455749270076662,0.0147042693872936,0.0103065164289654,-0.0043977529583282
"498",145,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"3m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.714274285752732,62503,6629,0.194180500845615,0.300275550681698,0.10605890917236,-0.194216641509338
"499",159,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"6m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.714274258754071,62503,6629,0.0327032588202484,0.107438075988206,0.10605890917236,-0.001379166815846
"500",171,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"9m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.714273783577647,62503,6629,0.0267232293630547,0.093337277698536,0.10605890917236,0.012721631473824
"501",182,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"12m_full",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.714274478793154,62503,6629,0.0257510359709695,0.0878030143860916,0.10605890917236,0.0182558947862684
"502",193,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"12m_150k",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.714274141309898,62503,6629,0.0251864528477424,0.0896528691413546,0.10605890917236,0.0164060400310054
"503",207,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"3m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.756064911594263,62503,6629,0.139312273876544,0.244773202104042,0.10605890917236,-0.138714292931682
"504",220,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"6m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.756064911594263,62503,6629,0.0163113505472735,0.0938855706450475,0.10605890917236,0.0121733385273125
"505",233,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"9m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.756064911594263,62503,6629,0.0219548009021415,0.0854446743516878,0.10605890917236,0.0206142348206722
"506",244,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"12m_full",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.756064911594263,62503,6629,0.0270114369141558,0.0818597931126817,0.10605890917236,0.0241991160596783
"507",255,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"12m_150k",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.756064911594263,62503,6629,0.0257447776518725,0.0836641645580963,0.10605890917236,0.0223947446142637
"508",79,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"6m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.746706844317736,60414,5305,0.0175296583236201,0.0818897211239867,0.0878107723375377,0.00592105121355101
"509",201,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"9m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.746706921279427,60414,5305,0.020486889764271,0.0751737229001061,0.0878107723375377,0.0126370494374316
"510",269,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"12m_full",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.746706839186957,60414,5305,0.024011958041477,0.0718369007062695,0.0878107723375377,0.0159738716312682
"511",280,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"12m_150k",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.746706844317736,60414,5305,0.0231140004271134,0.072964986018501,0.0878107723375377,0.0148457863190367
"512",282,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"3m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.746706854579295,60414,5305,0.152255779222291,0.239532745076983,0.0878107723375377,-0.151721972739445
"513",7,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"12m_150k",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.744698534131201,60414,5305,0.0228871326951292,0.0693014160097758,0.0878107723375377,0.0185093563277619
"514",295,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"3m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.744698534131201,60414,5305,0.134003651243809,0.220973725412521,0.0878107723375377,-0.133162953074983
"515",308,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"6m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.744698534131201,60414,5305,0.014383529843233,0.0783532392985794,0.0878107723375377,0.0094575330389583
"516",320,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"9m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.744698534131201,60414,5305,0.0196711621993722,0.0713562785107093,0.0878107723375377,0.0164544938268284
"517",331,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2021-04-01,2021-06-30,2021-05-16,NA,NA,NA,"12m_full",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.744698534131201,60414,5305,0.0238010090125746,0.0681849032882862,0.0878107723375377,0.0196258690492515
"518",22,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"3m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.820444076224554,197608,3019,0.0100491645981988,0.00650275015979653,0.0152777215497348,0.00877497138993827
"519",36,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"6m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.820444218360877,197608,3019,0.0132933525009416,0.028690192579733,0.0152777215497348,-0.0134124710299982
"520",48,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"9m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.820444031966537,197608,3019,0.00500057598518057,0.0203192664797409,0.0152777215497348,-0.0050415449300061
"521",59,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"12m_full",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.820444246447695,197608,3019,0.00306035031896018,0.0162241541943197,0.0152777215497348,-0.0009464326445849
"522",70,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"12m_150k",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.820444214105298,197608,3019,0.00296768028400112,0.0168743517356308,0.0152777215497348,-0.001596630185896
"523",84,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"3m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.826077215317452,197608,3019,0.00998162918038478,0.00521754922997351,0.0152777215497348,0.0100601723197613
"524",97,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"6m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.826077215317452,197608,3019,0.0111794874577497,0.026323976442579,0.0152777215497348,-0.0110462548928442
"525",109,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"9m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.826077215317452,197608,3019,0.004486323969454,0.0195773569912601,0.0152777215497348,-0.0042996354415253
"526",121,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"12m_full",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.826077215317452,197608,3019,0.0029955180183218,0.0155254041773939,0.0152777215497348,-0.000247682627659099
"527",132,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"12m_150k",31,11,"CovidNew","Fatality","CovidNew-Fatality | Parsimonious | Recalibrated Influenza","coverF",0.826077215317452,197608,3019,0.00301453871220411,0.0161850903703398,0.0152777215497348,-0.000907368820604999
"528",147,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"3m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.717896627421475,195921,22207,0.192933231025391,0.306616712635243,0.113346706070304,-0.193270006564939
"529",160,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"6m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.717896649714743,195921,22207,0.0318406715266029,0.109815969576307,0.113346706070304,0.003530736493997
"530",172,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"9m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.717896449593779,195921,22207,0.0264139023856151,0.0960435244056484,0.113346706070304,0.0173031816646556
"531",183,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"12m_full",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.717896762347591,195921,22207,0.0260231555030744,0.0908647127980255,0.113346706070304,0.0224819932722785
"532",194,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"12m_150k",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Full | Recalibrated Influenza","dataDrivenH",0.717896631698672,195921,22207,0.0249733457696393,0.0927462887046773,0.113346706070304,0.0206004173656267
"533",208,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"3m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.747696172332818,195921,22207,0.14811425443083,0.26162362068176,0.113346706070304,-0.148276914611456
"534",221,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"6m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.747696172332818,195921,22207,0.0129837424239638,0.101027437289774,0.113346706070304,0.01231926878053
"535",234,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"9m",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.747696172332818,195921,22207,0.0200797736431224,0.0927250887868615,0.113346706070304,0.0206216172834425
"536",245,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"12m_full",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.747696172332818,195921,22207,0.0250566127423522,0.0894823592994728,0.113346706070304,0.0238643467708312
"537",256,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"12m_150k",31,14,"CovidNew","Hospitalization","CovidNew-Hospitalization | Parsimonious | Recalibrated Influenza","coverH",0.747696172332818,195921,22207,0.0235842557363772,0.0913953254112063,0.113346706070304,0.0219513806590977
"538",90,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"6m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.740607531003011,189265,18404,0.0176171953513287,0.084972797757612,0.0972393205294164,0.0122665227718044
"539",212,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"9m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.740607517010441,189265,18404,0.021510191012038,0.0783077583759003,0.0972393205294164,0.0189315621535161
"540",270,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"12m_full",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.740607546267634,189265,18404,0.025019563882775,0.0750493235921071,0.0972393205294164,0.0221899969373093
"541",281,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"12m_150k",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.740607522098648,189265,18404,0.0239803065414468,0.0762021223976581,0.0972393205294164,0.0210371981317583
"542",293,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"3m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Full | Recalibrated Influenza","dataDrivenI",0.740607593174547,189265,18404,0.15065773617787,0.247891116036897,0.0972393205294164,-0.150651795507481
"543",8,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_Sampled","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"12m_150k",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.730678228924106,189265,18404,0.0248433869267898,0.0761121711348386,0.0972393205294164,0.0211271493945778
"544",296,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"3m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.730678228924106,189265,18404,0.140396018350754,0.236956405707904,0.0972393205294164,-0.139717085178488
"545",309,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"6m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.730678228924106,189265,18404,0.0148138658575252,0.084931723327046,0.0972393205294164,0.0123075972023704
"546",321,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"9m",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.730678228924106,189265,18404,0.0214678031039976,0.0779370680922725,0.0972393205294164,0.0193022524371439
"547",332,"val_new_recalibrated","Recalibrated Influenza","RecalOn_FullYear_FullPop","Parsimonious",NA,2021-07-01,2021-09-30,2021-08-16,NA,NA,NA,"12m_full",31,13,"CovidNew","RespiratoryFailure","CovidNew-RespiratoryFailure | Parsimonious | Recalibrated Influenza","coverI",0.730678228924106,189265,18404,0.0258127279506777,0.074954847280217,0.0972393205294164,0.0222844732491994
"548",23,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_3_Months","Full",NA,2021-10-01,2021-12-31,2021-11-16,NA,NA,NA,"3m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.828870229437415,228759,2260,0.00553442454212593,0.00626195346031755,0.0098793927233464,0.00361743926302885
"549",37,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_6_Months","Full",NA,2021-10-01,2021-12-31,2021-11-16,NA,NA,NA,"6m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.828870150318505,228759,2260,0.0175246301998466,0.0274816608836316,0.0098793927233464,-0.0176022681602852
"550",49,"val_new_recalibrated","Recalibrated Influenza","RecalOn_First_9_Months","Full",NA,2021-10-01,2021-12-31,2021-11-16,NA,NA,NA,"9m",31,11,"CovidNew","Fatality","CovidNew-Fatality | Full | Recalibrated Influenza","dataDrivenF",0.828870028221422,228759,2260,0.00942054970282731,0.0193481975087697,0.0098793927233464,-0.0094688047854233
